#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOMLLMI13CF6892759,Norden,Rechenzentrum,AR9FGBF1187B9B45C5,"studio, electric",10,0.705564,0.086886,0,0.360308,3.30E-05,0.882183,0,0,220.17116,-9.828,0,0
SONGEVS12DE7007CDF,Who Wants To Be A Millionaire? (Easy Question),Bobby Morganstein,AR54DXY1187B995CE1,"studio, electric, vocal",5,0.154519,0.252446,0,0.057424,0.12156,0,1,0,16.00109,-8.392,0,0
SOKFZBD12AF72A0D66,"Stop, Stop, Stop",Two Line Filler,ARS4Z2I1187B991007,,4,0.023376,0.763085,0,0.083106,0.869273,0,1,1,3.082,-31.224,0,0
SOBQDIK137243BD424,13,Kinderzimmer Productions,ARUVIMM1187B98E94D,"studio, electric",0,0.426676,0.33051,0,0.463533,0.124564,0.582763,0,0,14.27955,-32.59,0,0
SOSSQHN12DAA46D2A4,Hampton Beach (Live),Riverdales,ARQRAJQ1187B993834,"acoustic, studio, vocal",4,0.436603,0.570905,91.043,0.061676,0.980454,0.000152,1,3,2.21995,-6.044,0.965562,0
SOUYTKR134D79F12A9,Checks In,Pitbull,ARK9BHE1187FB3AC9D,"studio, electric, vocal",6,0.652875,0.211062,0,0.398177,0.01151,0,1,0,13.42621,-9.036,0,0
SOURJZO12A58A7BDA0,Waterfall,Popular Sounds,ARMDWPX1264D13A4E3,"instrumental, studio, electric",0,0.945935,0.423494,0,0.054546,0.210976,0.997577,1,0,29.23057,-15.851,0,0
SOLUGEM1313438A916,Shout Out,MC Breed,ARAZBAQ1187B9AB92B,"studio, electric, vocal",1,0.380497,0.149105,0,0.367787,0.00142,0.016887,0,0,322.21293,-15.477,0,0
SOUSDHZ12AF72A5622,With Every Suffering,Mournful Gust,ARKGCHW119B866861E,"studio, electric",7,0.000623,0.07807,0,0.08056,0,,1,0,464.56118,-16.257,0,0
SOHMMHQ136711FD448,Push up the lights - part ii,Welcome,AR766FP1187B993B6D,"studio, electric, vocal",8,0.843289,0.336865,0,0.356212,0.176077,0,1,0,12.63955,-2.623,0,0
SOHVSED13447A34096,A nod to Rodney Crowell,Guy Clark,AR7PY5D1187FB5B2FB,"studio, vocal",5,0.372419,0.141773,0,0.810941,0.750363,0.000315,1,0,14.86621,-22.819,0,0
SOMKTWM12B3A1D4A09,The Hour When Daylight Dies,Katharine Blake,ARJQ1GI1187B9B0A26,"studio, electric",10,0.00363,0.66053,0,0.078443,0.03309,,1,1,1.30567,-42.454,0,0
SOYXNYW12A58A7C938,Zulu,Norman Cook,ARHFQ4D1187B9B805A,"acoustic, studio, vocal",6,0.178999,0.120397,0,0.080182,0.989616,1.00E-06,1,0,8.14975,-12.99,0,0
SOJJDYD12AF72A5621,The Cold Solitude,Mournful Gust,ARKGCHW119B866861E,"acoustic, studio",0,2.00E-05,0.103532,0,0.491962,0.917862,0.839722,1,0,413.28281,-14.844,0,0
SOBXPQN12D8578BFFD,Ashtray,Proclamation,ARCUEBH11F50C4BF42,"studio, electric",9,0.22102,0.092216,0,0.326122,0.01205,,0,1,4.10077,-9.39,0,0
SOCXEIW13904748040,When I Laugh,Gordon Haskell,ARO9M0S1187FB45178,"acoustic, studio, vocal",4,0.076635,0.183507,0,0.149836,0.912152,0,0,0,24.96,-20.38,0,0
SOLAGCJ14193B6E8C9,Great Tit (Parus major),BIRDS,ARFNSIJ128CFED6F4F,instrumental,1,0.968288,0.825987,0,0.539302,0.892399,0.927317,1,0,14.62812,-16.196,0,0
SOAMLYM12AF729FCEC,Shall Noise Upon,Apollo Sunshine,ARQ5IKN1187FB4CE5B,"instrumental, acoustic, studio",1,0.539749,0.129921,0,0.285573,0.984922,0.988928,0,0,9.58649,-10.051,0,0
SOFISXQ12DE6FEFA84,"sayonara, mankind!",Nin Kuji,ARUZWJ71187B9B5149,"instrumental, studio, electric",4,0.724023,0.321557,0,0.04855,0.277372,0.999768,0,0,9.01179,-22.334,0,0
SOPNBQD12AC9E15E2A,Untitled,7000 Dying Rats,ARLYXIH1187B98C070,"instrumental, acoustic, studio",1,0.457055,0.119738,0,0.070634,0.995796,0.979785,1,1,5.0673,-6.571,0,0
SOBEDRK12AF72A91EE,Rio Clarifies,Ray Lynch,ARNUIBF1187FB4A28F,"acoustic, studio, vocal",1,0.040831,0.224256,0,0.184054,0.995796,0,0,1,6.08608,-29.112,0,0
SOTYYYC12DC408B5E3,Cake (Outro),Snuff,AR3B6OB1187FB47C14,"studio, electric",6,0.267939,0.294444,0,0.343398,2.00E-05,,1,0,7.41832,-5.141,0,0
SOZDAQO12AF72A1C5A,Shoplifter,Eustachian,AR5ULKO1187FB3D694,"instrumental, acoustic, studio",5,0.26824,0.345613,0,0.06649,0.954547,0.941338,1,0,16.29995,-5.794,0,0
SOSHPKE13D9F3A697C,Slumtary Gibly,Floating Di Morel,ARKOKUO122BCFC9BA3,"instrumental, studio, electric",5,0.051554,0.34661,76.425,0.062415,0.121322,0.99116,0,4,279.11791,-60,0.030696,0
SONNLPA12AAA15FB66,The Last Myth of the Given,Stonephace,ARQCKPY122BCFCD0D3,acoustic,4,0.290027,0.838136,0,0.524742,0.992035,0.718273,0,0,14.01333,-11.396,0,0
SOKEAQM12AB0180781,Wasineveritis,Buckshot LeFonque,ARC2GJG1187B9A347C,"studio, electric, vocal",1,0.104111,0.24345,0,0.928572,0.351179,0,1,0,14.91546,-29.546,0,0
SOTGOJR1311AFE2897,Setting Four: Soothing Slumber,Relaxnosis,ARWUSAH12AA0D8DD0A,"studio, electric, vocal",11,0.756542,0.13007,0,0.087299,0.11508,0.291223,1,0,1079.82367,-11.511,0,0
SOUDPPC1423ACAF57D,Setting Four: Soothing Slumber,Relaxnosis,ARWUSAH12AA0D8DD0A,"studio, electric, vocal",11,0.729857,0.127659,0,0.082577,0.115164,0.310004,1,0,1079.84354,-11.533,0,0
SOGYHQY12BF4755716,You Get Down,Norman Cook,ARHFQ4D1187B9B805A,"acoustic, studio, vocal",7,0.337877,0.465297,0,0.210702,0.995796,0.123573,1,1,6.1122,-15.677,0,0
SOVRSRF13723A451EE,Shitting Needles,Beartrap,ARGXHAZ133F5CF7866,"studio, electric",1,0.785696,0.18711,0,0.085825,1.00E-06,0.488732,1,0,14.34077,-10.62,0,0
SOOFHSM12AF729E01F,Untitled,7000 Dying Rats,ARLYXIH1187B98C070,"studio, electric, vocal",4,0.118719,0.123844,0,0.528909,0.135034,0.031742,1,1,5.0673,-18.439,0,0
SORCORM12AC9E13071,Rio Clarifies,Ray Lynch,ARNUIBF1187FB4A28F,"acoustic, studio, vocal",10,0.117025,0.202302,0,0.278464,0.995796,0,1,1,6.00771,-28.726,0,0
SOHEGNK1366D8F0B3A,Human Race Race,Flanger,AR8C12R1187FB45562,"studio, electric",10,0.634044,0.192029,0,0.155391,0.363957,0.876388,0,3,44.17261,-17.128,0,0
SODJSMX1360BE628D5,Avertissement,Stupeflip,ARY9ZBW1187B9AB0DD,"acoustic, studio, vocal",2,0.213642,0.112054,0,0.639582,0.954288,2.00E-06,0,0,10.63138,-12.954,0,0
SOEPWQD12AF72A0FB2,Rain Washes Everything Clean,Nature Sounds,ARQZPMH12D4DEAF1AF,"instrumental, electric",8,0.259013,0.845261,0,0.060182,0.115865,0.922269,0,0,362.04517,-12.638,0,0
SOFVBJO12A8C139939,L'esprit D'escalier,Jet,AR97LLY1187FB536A0,"instrumental, studio, electric",11,0.516258,0.314534,0,0.05322,0.018229,0.937864,0,0,29.57016,-5.15,0,0
SOGDZUO148A7E1CFEF,When Your Lover Has Gone,"Sammy Davis, Jr.",ARHOUWH11F4C83C276,"studio, electric, vocal",1,0.034024,0.320504,145.68,0.046222,0.024969,0.23965,1,4,192.62621,-57.84,0.138467,0
SONCMEO140F73C7FC5,The Hum of the City,White Noise Research,ARLZNGZ13756227FD2,"studio, vocal",2,0.985933,0.129442,0,0.109213,0.861071,0.232684,0,0,598.33134,-14.085,0,0
SOQGQHY13E6B07DB63,The Hum of the City,White Noise Research,ARLZNGZ13756227FD2,"studio, vocal",5,0.999684,0.128112,0,0.09289,0.718461,0.337831,0,0,598.33179,-13.861,0,0
SOQPNBE13751E88073,Begrüßung,Horst Evers,ARMFBUK1187FB5B15F,live,10,0.99998,0.983807,0,0.54076,0.63103,0.623971,0,0,13.04916,-10.451,0,0
SORNIXM133EB4EA337,Hyacinthe la jolie,Pierre Lapointe,ARFEILK1187FB5B312,"studio, vocal",6,2.00E-05,0.107584,0,0.065018,0.596845,0,0,0,1767.06553,-10.452,0,0
SOSHRJZ13E751C0A82,Ruido Rosa Puro (Pink Noise for One Hour With One Minute Fade Out),White Noise Research,ARLZNGZ13756227FD2,"instrumental, studio, electric",2,2.00E-05,0.356629,0,0.208567,0.125729,0.999306,1,0,3601.69361,-11.131,0,0
SOLOTOF13926C56B1E,Cairo,Amazulu,ARN7A5K1187B991DA5,"studio, electric, vocal",5,0.462372,0.190701,0,0.091638,0.253845,1.00E-06,0,0,204.87791,-17.456,0,0
SOGBLNA12B0B8077AF,X Japan - Forever Love,X JAPAN,AR4AP1T1187FB59C64,"instrumental, electric",10,0.187935,0.849119,94.378,0.079661,0.280749,0.939931,1,1,761.52118,-17.96,0.097391,0
SOLCPST13776ABB504,Barrio Latino,Dorantes,ARQAWKF1269FCD84F2,"studio, electric",7,0.641776,0.07446,0,0.464076,0.020185,0.867141,1,3,33.95873,-14.055,0,0
SOLGGRF147BEB58F08,When Your Lover Has Gone,"Sammy Davis, Jr.",ARHOUWH11F4C83C276,"studio, electric",2,0.040142,0.344957,78.078,0.053399,0.124653,0.842748,0,4,192.62621,-59.444,0.065767,0
SOMOYVG12A6D4FB828,[Untitled Hidden Track],Propagandhi,AR1SVJX1187FB3A7D9,"acoustic, vocal",8,0.500128,0.864512,78.504,0.03085,0.994024,0,1,1,3.86567,-17.663,0.942037,0
SOCAIXF1423BC8D16D,Luna Llena,Sergi Vicente,ARXTKI61187B9A1078,"instrumental, studio, electric",1,0.999987,0.068053,0,0.074552,1.10E-05,0.972378,1,0,237.42621,-31.531,0,0
SOJLLTS13742B6A4B9,Denglung,Karawitan Group,ARGIDND1187B98E857,"instrumental, acoustic, studio",0,0.037675,0.11696,0,0.147346,0.949619,0.972845,1,3,502.34005,-33.637,0,0
SOKALDQ12AF72A6923,Rock Me To Sleep In My Saddle,Roy Rogers,ARHK7A51187FB411D8,"instrumental, studio, electric",2,0.276545,0.474278,0,0.526952,0.000459,0.97287,1,1,2.58567,-14.856,0,0
SOBKHDW141E35FEB29,Intro,Shuggie Otis,AR1S9ZF1187FB3CBB0,"instrumental, live",10,0.617278,0.959433,0,0.349663,0.743825,0.962194,0,0,4.82975,-11.996,0,0
SOIZHOP14074F90B3C,"Bewitched, Bothered and Bewildered","Sammy Davis, Jr.",ARHOUWH11F4C83C276,"instrumental, studio, electric",10,0.230449,0.331074,84.715,0.040803,0.151269,0.953061,0,1,266.50077,-58.576,0.012219,0
SOLJLTU12AF72A521E,"I Love You, Mama",Harpers Bizarre,ARMV8QQ1187B989E86,"acoustic, studio",3,0.018545,0.552111,0,0.045821,0.972033,0.857248,1,1,21.75955,-23.763,0,0
SONAFSW12AF72A3CEA,Soldier,The Wishing Tree,AR3LPP91187FB522E4,"studio, vocal",0,0.54362,0.143063,0,0.209097,0.762882,0.123573,1,1,3.13424,-19.556,0,0
SOOJISV12AC9E147EB,[Untitled],Butthole Surfers,ARPQ4Z01187FB3A736,"acoustic, studio",10,0.993026,0.112431,0,0.349587,0.981831,0.718294,1,1,6.45179,-9.313,0,0
SOMWKWU142A2DFB5F3,The Hum of the City,White Noise Research,ARLZNGZ13756227FD2,"studio, vocal",2,0.988187,0.134404,0,0.10973,0.885401,0.206012,0,0,598.33134,-13.726,0,0
SOOYHCF136716E2A63,Neptune,16 Bit Lolitas,ARRTDSZ122BCFCD4D5,"studio, electric",1,0.880082,0.32895,0,0.417159,0.016328,0.866941,1,3,394.50077,-8.355,0,0
SOQNBNN12AC9E16E89,Rock Me To Sleep In My Saddle,Roy Rogers,ARHK7A51187FB411D8,"instrumental, studio",2,0.347517,0.335545,0,0.648424,0.794187,0.97287,1,1,2.5073,-14.308,0,0
SOSKAFX13F99AF9C22,Body Good,Popcaan,ARVASCZ1264D13A93E,"studio, electric, vocal",10,0.540943,0.125336,0,0.24161,0.258121,0.015509,1,0,12.85179,-9.262,0,0
SOSUSTH1407A2C1A69,White Noise for Relaxation and Sleep,Nature Sounds,ARQZPMH12D4DEAF1AF,"instrumental, studio, electric",1,2.00E-05,0.440948,0,0.136978,0.004335,0.915815,1,0,3557.40689,-26.446,0,0
SOUBFWI12AC960DE9F,National Anthem,1st Battalion Welsh Guards,ARBNKKN1269FCCED56,"studio, electric",1,0.266893,0.348076,0,0.089924,0.001636,0.741711,1,0,61.80526,-25.63,0,0
SOUUNNJ13E8A6A6DE9,Listen,Downface,ARU8UOS1187B99658F,"acoustic, studio",6,0.760638,0.563827,0,0.696839,0.994514,0.842316,0,0,14.75955,-15.015,0,0
SOVGBNZ136710006DF,Rain Washes Everything Clean,Nature Sounds,ARQZPMH12D4DEAF1AF,"instrumental, electric",8,0.335083,0.832395,0,0.063419,0.117936,0.979544,0,0,361.99955,-12.171,0,0
SOBCFTH12AC4687028,Fuchsia,Bleeding Heart Narrative,ART3UR211A348F0875,studio,4,0.345022,0.118845,79.063,0.041204,0.592668,0.83299,1,4,332.30726,-16.014,0.048351,0.075194
SOWUTXP1462C72D319,Pure Drone 1,Sheila Chandra,ARRU9VN1187FB53EDB,"instrumental, studio, electric",2,0.229028,0.094315,42.204,0.052567,0.128346,0.982323,1,4,419.99982,-13.208,0.031063,0.06058
SOLZQJN13F67812D6F,Guadalcanal at Night,Chris Rickwood,ARGWIEY119B3403A65,"studio, electric",2,0.126415,0.098275,81.282,0.039879,0.198433,0.804189,1,3,156.84921,-14.921,0.037021,0.086824
SOKEIQR1315CD497A4,Just Once,Bardo Pond,AR5O8A71187FB4CF16,"studio, electric, vocal",0,0.507642,0.098308,89.95,0.040105,0.026584,0.120459,1,4,439.24045,-7.425,0.238769,0.098611
SODNCVZ13152A74548,Under the Moonlight,Mohammadreza Aligholi,ARDAHME124207808DE,studio,7,0.120072,0.131871,72.714,0.03829,0.669752,0.707733,1,4,435.58667,-16.898,0.039827,0.095213
SOYMROL14549BF1965,El silencio no es tan caro,Grushenka,ARRXTXP12D5CD70940,"studio, electric",9,0.708866,0.201122,200.007,0.051485,5.90E-05,0.840498,1,4,219.19955,-2.72,0.266142,0.060147
SOEUSOO13759F33EF1,"Marerytter, Live at Spasibar 25-06-2008",Lydhode,ARLOPAU12FE0865FEC,"studio, electric",9,0.366411,0.074547,78.459,0.057957,0.368748,0.492935,0,4,1875.7459,-22.299,0.071804,0.091365
SOSNXTP1315CD400FB,Blue Cassette,Andrew Thomas,AR49W9Z1187B99D828,"instrumental, studio",10,0.073023,0.079044,59.644,0.042574,0.867255,0.932653,1,4,400.81288,-24.401,0.034615,0.055762
SOSYITZ12A8C13455D,"Concerto for Cello and Orchestra, Op. 22: II.  Andante sostenuto",Baltimore Symphony Orchestra,ARI4DBB1187B98A061,"acoustic, studio",6,0.024021,0.098624,169.051,0.049583,0.904082,0.696144,0,3,441.86621,-30.943,0.032244,0.085883
SOASMTA13C1C70E02A,The Birth Of A Life’s Sacerdoce (Of Nascency And Ineluctability),Merrimack,AR2YKVR1187FB41C72,"instrumental, studio, electric",7,0.943134,0.4065,79.059,0.102037,1.00E-06,0.934378,1,4,297.12209,-7.001,0.094392,0.075506
SOXWSRJ148A6960B3C,World War Six,The Legendary Pink Dots,AR80D5M1187FB3846F,"instrumental, studio",0,0.126128,0.086475,81.629,0.068644,0.854001,0.921558,1,3,242.162,-30.952,0.065399,0.077803
SOCWJKI133A920E86A,Tinklëh Skofa,Kwoon,ARVRDEX1187FB5190C,"studio, vocal",4,0.167496,0.136122,66.732,0.035653,0.799768,0.002534,1,4,109.78068,-18.979,0.035004,0.078918
SOFRPLB131C394B63E,God's Sons Hell,Lapis Niger,AR7P7TN11C8A422521,"studio, electric",0,0.857153,0.282202,179.869,0.062062,1.00E-06,0.889915,1,3,162.11955,-5.903,0.126999,0.070485
SOIVJZG13E32835448,Adharma,Acrimonious,AREW9J0119B86691D9,"studio, electric, vocal",1,0.719923,0.13806,172.69,0.049211,2.10E-05,0.16389,1,3,518.26621,-6.762,0.114722,0.079499
SODXPCA137CE9717C5,In The Shadow Of Death,Sanctum,ARXROD51187FB4B3F8,"studio, electric",10,0.881552,0.139077,75.419,0.058009,1.00E-06,0.843168,0,3,244.87719,-7.507,0.343203,0.073129
SOGMMZP1374BAA279E,Thought Disruption,Odious Mortem,ARSKZQ01187B9AF513,"instrumental, studio, electric",1,0.972714,0.319248,224.99,0.197434,4.00E-06,0.949737,1,3,105.69678,-8.477,0.184005,0.093292
SOGSJDW1312A8A6318,Aesir,Steve Henifin,AR9H7QY1187B9A91FC,"instrumental, studio",7,0.095268,0.148497,73.132,0.043219,0.746014,0.941571,1,4,123.27955,-26.139,0.038978,0.063816
SOAGLTZ143167B38C4,Unearthly Evocation,Slaughterday,ARTLHUV13DC061C39A,"studio, electric, vocal",6,0.935255,0.144747,166.842,0.107228,9.10E-05,0.071516,1,4,310.37288,-6.786,0.214472,0.085782
SOTVBMF13DC0256BFF,Ascolta (Harken),Leper,ARFPXSG1187B991572,"instrumental, acoustic, studio",8,0.275307,0.111492,75.566,0.040676,0.929857,0.942389,1,4,193.63955,-13.344,0.034473,0.068051
SOPLDKK12CEBFED9F0,Oh Aye,Klaus Kinski,ARP2F941187B99A1BB,"studio, electric, vocal",2,0.981135,0.699828,86.504,0.111467,0.185282,0.007725,1,4,210.03955,-7.797,0.038709,0.091222
SOBPIIG13152A754AD,Veytaux to Villeneuve,Marc Hellner,ARM61HK1187FB58E30,"acoustic, studio",6,0.165432,0.329589,169.079,0.041919,0.970074,0.894009,1,4,178.09288,-16.53,0.038518,0.085766
SOYYGVP1373B973990,"Nearer, My God, To Thee (UK version)",Carl Doy,ARP8TSJ1187FB54852,"remix, studio",3,0.051102,0.157523,68.294,0.039247,0.845391,0.467979,1,1,157.1522,-16.336,0.051986,0.072057
SODKGHL12AB0183EDA,D-Day,Chris Elliott,ARLMVYZ1187B9B7249,"acoustic, studio",7,0.103971,0.100499,63.742,0.043647,0.949377,0.840887,1,4,341.49333,-21.438,0.031493,0.058857
SODAEYI13C654CECF9,As Far As It Seems,Bojanek & Michalowski,ARWCSCV13A893F3043,"instrumental, studio, electric",4,0.572758,0.091482,86.273,0.056961,0.009252,0.914741,0,4,472.99955,-12.41,0.039896,0.086757
SOAKCOV1372F8233C7,Rest in peace,Naoki Sato,ARYWSSH12AF7D9F98A,"instrumental, studio",3,0.204317,0.160042,166.733,0.040078,0.873444,0.913217,1,5,209.22621,-16.174,0.037583,0.092272
SOUEOJL14328289AF1,"Ave Maria, Op. 61",Friedrich Kleinhapl,ARNAKTS1242077FE4D,"acoustic, studio",9,0.05498,0.150624,82.938,0.043034,0.965942,0.898016,0,4,548.30975,-24.417,0.036145,0.084372
SOAHTHA13CF69AAD67,Temporary Room,Stagnant Pools,ARSTHKC137E73EDFCF,"instrumental, studio, electric",7,0.930376,0.114714,75.89,0.085975,0.002074,0.971504,1,4,154.07914,-5.419,0.062579,0.067022
SOBWWLE131343A29A3,Uma Canção sem Palavras,Alexandre Faria,ARGYEGA1257509DE7D,"instrumental, acoustic, studio",5,0.262499,0.105254,80.399,0.033804,0.944752,0.936952,1,1,211.26621,-12.309,0.085179,0.077625
SODPMRG1315CD4077C,Sednala e Majka Kraj More (Bulgarian),Kitka,ARS7S2X1187B9A085E,"studio, vocal",5,0.099105,0.097902,79.019,0.037666,0.818624,0,1,3,251.86621,-13.389,0.07245,0.075055
