#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOBNHZL13447A33BE3,Life Is Good Now (Juditta Rework),The Units,ARY8UUD1187B9AEF92,electric,0,0.635814,0.753574,125.035,0.043927,0.000603,0.796931,1,4,289.99955,-12.176,0.458641,0.722063
SONJNKH13E6A1001D0,The Greatest Show,Skibadee,ARDDXCP1187B9B51E7,"studio, electric, vocal",10,0.911015,0.303251,90.87,0.065332,0.162487,0,0,4,195.58667,-6.135,0.870236,0.724261
SOTEWXT13A7C0D3D64,Longing for Your Love,The Virtues,ARSL5DE1187B9911D3,"studio, electric, vocal",9,0.570938,0.106413,113.668,0.029393,0.033314,0.005061,1,4,239.33288,-7.889,0.537556,0.699269
SOVDWAC13F68C9DAE2,Wonk (Tell Me What You Want),DJ Frizzo,ARKMPRM13B9CE2C83C,"studio, electric",1,0.916437,0.039283,119.036,0.071091,0.039971,0.857496,1,4,188.33088,-8.229,0.318217,0.433696
SOUEOLU12A8C135E45,Traitor,Hateplow,ARLYCOF11F4C83C48F,"studio, electric, vocal",5,0.86061,0.127929,115.699,0.116003,0.079888,0.038562,0,4,223.59955,-12.348,0.049438,0.329229
SOKGERJ12A81C21EE1,Twist of the Knife,W.C. Clark,ARP25RQ1187FB4A68F,"studio, electric, vocal",7,0.914962,0.307293,158.803,0.097675,0.040787,0.001753,1,4,224.93333,-4.231,0.756787,0.556501
SODAIWK142F0C738FE,When It Comes to You (feat. Margot) (Mixshow Edit),Adam F,AR1U87A1187FB4D0D6,"studio, electric, vocal",10,0.933761,0.06959,127.998,0.081955,0.022262,0.003646,0,4,255.23392,-3.744,0.853876,0.772897
SOKGLEK1311AFDB109,Cold,Sudden Death,AR1V9P61187B98AE11,"studio, electric, vocal",6,0.924795,0.333668,151.919,0.110499,3.00E-05,0.033842,0,4,281.99955,-6.184,0.38427,0.231379
SOCDJHG14490ECE0A9,The Great Oppression,Lockjaw,ARM4ZOR1187FB5CB03,"instrumental, studio, electric",6,0.798168,0.125523,114.496,0.060807,2.00E-06,0.922725,0,4,232.33288,-6.629,0.334049,0.424141
SOJSSFB131C394C3E8,Dor-Lohmyn,Minhyriath,ARKJ8KR11C8A4155B8,"studio, electric, vocal",3,0.962283,0.117169,137.992,0.071705,0.000543,1.00E-06,0,4,223.90621,-4.852,0.06964,0.31734
SOFVEPE143A438558D,I Saw the Light,Tennessee River Authority,ARHHVJL12AF7D93D5F,"studio, electric",7,0.749523,0.382399,132.983,0.031216,0.006836,0.720101,1,4,182.71955,-7.368,0.918022,0.4131
SOBJWZT13E9ACB4FA7,Moment Of Glory (7th Heaven Club Mix),Roald,ARMJSTN1359C24CA02,"remix, studio, electric, vocal",6,0.779897,0.043743,131.987,0.031003,6.30E-05,0.003012,0,4,435.86272,-6.078,0.420004,0.580159
SOJWVBX1313438B36A,"Morgens, Mittags",DAT Politics,ARCQ6BY1187B9AED89,"studio, electric",1,0.671743,0.076535,125.991,0.192865,0.010599,0.888931,1,4,209.86322,-9.01,0.449873,0.903898
SOHQQMJ1393CC5F92B,Cum,Mykki Blanco,ARKYVQY1377A5F2ACE,"studio, electric, vocal",5,0.76685,0.134428,120.445,0.321249,0.105226,0,1,4,163.00218,-8.535,0.193614,0.489204
SOFSEWW1408914805C,This Is the Shark Attack,Shark Attack,ARDWDNK1187B9894E6,"studio, electric, vocal",2,0.807839,0.524203,129.911,0.155778,0.002344,0.000551,1,4,315.69288,-5.846,0.362006,0.565181
SOYJOMN14242B627B9,Bandiraw Part 2,Jacky Gosee,ARMAHKR13E15D39E7F,"studio, vocal",2,0.857045,0.49312,121.981,0.272043,0.563662,0,1,4,389.72036,-7.862,0.827338,0.665478
SOGUHEG1473E38F293,Quiero Ser Mikel Erentxun,Santi Millan,ARSPIBE133EFAF8B46,"studio, electric, vocal",2,0.711226,0.135392,130.053,0.02649,0.015933,0.233853,1,4,102.12091,-4.883,0.653402,0.609586
SOEAIQQ13745FDAF07,Sabotage (Tom Stephan's Chumbomundo Remix),Pete Heller,ARFZEVH1187B9A4093,"instrumental, remix, studio, electric",0,0.780979,0.079993,126.002,0.053007,0.001581,0.903476,1,3,495.71383,-8.56,0.504827,0.748484
SODSALA12A8C13762C,Moda,Brant Bjork and The Bros,AREA9E21187FB50835,"studio, electric, vocal",6,0.538813,0.067515,122.586,0.039959,0.139872,0.002548,1,4,319.37288,-8.335,0.852402,0.768252
SOCZXJK13E956A7E1C,Mr. Nasa,Ares,ARUF0AJ1187FB591DC,"studio, electric, vocal",2,0.508893,0.110505,179.907,0.459697,0.310884,0,0,4,245.52553,-10.525,0.416316,0.669754
SOKOVGS12AF72A9B12,Caribbean Girl,Jaicko,ARQXMFZ1242077E388,"studio, electric, vocal",4,0.546296,0.072216,144.972,0.057453,0.00244,0,0,4,216.78621,-7.618,0.961712,0.826515
SOHYZJR13EE338B839,Warriors (feat. Dubmac),C.I.U,ARDVOHA12CAE3AAADE,"studio, electric, vocal",6,0.947399,0.063452,89.131,0.225163,0.043471,0,1,4,242.37288,-0.663,0.303427,0.595924
SOBDWOV1312A8A864C,Track 3,Yogi Hari,ARCSOHD122ECCBB6BB,"studio, vocal",6,0.603147,0.274723,137.861,0.038266,0.796303,0.000299,1,4,481.87955,-4.398,0.393054,0.432199
SOSOWPI1393E413CE7,Open - Up,Journal,ARAHRAN122BCFC8FC0,"studio, vocal",0,0.519515,0.089025,115.009,0.04348,0.712212,0.0001,1,4,219.71546,-9.838,0.339473,0.620654
SONPBPX1366556AEAC,Soul Deep,Dave Lindholm,AROK6UC1187B9B6F95,"studio, electric, vocal",9,0.846314,0.58935,96.625,0.038488,0.000816,0.000167,1,4,307.83955,-5.725,0.504242,0.518422
SOJHEEN131343A2828,Goodbye Love (We're Through),Act I,ARBCVMQ1241B9C4FDC,"studio, electric, vocal",5,0.755064,0.116037,101.333,0.047124,0.031609,7.00E-06,1,4,135.75955,-7.429,0.828243,0.655064
SOXATZM12AC468D08B,A Child Can Do the Laundry,Radial,AR8VXGF1187B989BE4,"instrumental, studio, electric",7,0.678372,0.150955,134.988,0.044007,0.001622,0.913232,1,4,387.46408,-10.446,0.164343,0.78641
SOYCZWN141B501B6B3,Arrest Me Now,Pioneers of Love,ARC46QQ1187FB5B0DF,"studio, electric, vocal",5,0.744559,0.52462,127.99,0.036178,8.00E-05,0.040156,1,4,213.26621,-5.508,0.282083,0.5299
SOBJHYB14789AC84C9,Spread Your Legend - Original Mix,Oen Bearen,ARGPVAH12420781FB9,"studio, electric",6,0.500081,0.338255,133.006,0.070515,0.003501,0.83636,0,4,415.44127,-11.709,0.222177,0.74971
SOTOBJM136E6DEDD77,Tell Me Why You're Always Late,Geno Delafose,AR2C7WR1187B9A18C8,"studio, electric, vocal",8,0.880014,0.096079,129.549,0.081491,0.076206,0.003475,1,4,304.79955,-5.095,0.659544,0.541763
SOBGQTQ1311AFE425D,Away From You,QuarterMile,ARRDLIT12D5CD6F69E,"studio, electric, vocal",6,0.930452,0.342417,89.766,0.044463,0.101743,0.006088,0,4,290.99202,-4.51,0.621459,0.394236
SONDBQG144DCD1A757,Ønsker Du Var Her,Rugsted,AROWHGN1257509C10A,"studio, electric, vocal",6,0.711747,0.120402,116.1,0.032045,0.303026,0.116977,1,4,194.07782,-9.345,0.77601,0.663824
SOEYSWT130516DDC8B,This Is for the Fans,Guvna B,ARPHPID122ECCBBD68,"studio, electric, vocal",7,0.754794,0.326843,140.032,0.109574,0.02171,0,0,4,223.57007,-5.92,0.293359,0.730033
SONNYPF13C1B30EF36,L'Oeuvre De Dieu,Matt,ARE8SOO1187FB3BC1D,"studio, electric, vocal",5,0.522692,0.114046,95.087,0.041579,0.268828,0.007978,1,3,469.99955,-10.567,0.284394,0.540988
SOXPDRF1311AFEB818,För din skull,Drifters,ARVGBDX11F4C83B362,"studio, electric, vocal",0,0.804228,0.384705,121.977,0.033785,0.191618,0,1,4,198.57288,-4.635,0.726437,0.560568
SOBASNV1393AE570CD,Ohne Dich (Disco Mix),Frank Lars,ARE5QF21187FB4AEA1,"remix, studio, electric, vocal",9,0.987351,0.061047,130.025,0.057616,0.014052,0.078795,0,4,219.478,-8.764,0.554772,0.554085
SOVJGDG13D0C6B5122,Travelin' Light,Rollin' in the Hay,ARK7FVA1187B9A93DA,"live, electric, vocal",4,0.690147,0.949293,127.766,0.060266,0.072682,0.068549,1,4,340.30621,-10.701,0.470082,0.349512
SOTVNRG1393C36863D,Beyond The Universe,Gaia Epicus,AR1PHWD1187B99DB62,"studio, electric, vocal",8,0.937657,0.29424,179.964,0.12313,6.10E-05,0.005046,1,4,305.94567,-3.891,0.419549,0.366278
SOYPLNG139437162AC,The Ethereal Dream,Tomorrow's Outlook,ARLVJDL1377A5F107A,"studio, electric, vocal",6,0.707229,0.120391,79.143,0.032817,0.142207,0,1,4,360.46322,-5.228,0.335947,0.235825
SODBMNF1372E9319C1,Germany Rocks (Club Mix),The United Four,ARIXYUU12086C11F74,"remix, studio, electric, vocal",0,0.739326,0.253929,145.104,0.04236,0.001453,9.00E-05,1,4,204.74621,-14.814,0.810567,0.500601
SOEUROM13C1B96938A,Headhunting,Kab Driver,AREZKHE139FF6C64E5,"studio, electric, vocal",2,0.678388,0.087383,101.971,0.049083,0.026048,0.29633,1,4,214.49955,-8.063,0.754962,0.785239
SOCQIYY1315CD4D38F,"Camino Bueno, Camino Malo",MAI,ARMD33I1187FB3C585,"studio, electric, vocal",1,0.935799,0.248137,97.019,0.253482,0.242423,0,1,4,204.15955,-5.222,0.726183,0.705282
SOCVDAS1313439408E,Time,Chi,ARLU5UB1187B98F1D6,"studio, electric, vocal",9,0.683112,0.095581,163.732,0.126223,0.189531,0,0,4,253.63955,-5.676,0.882748,0.804493
SOGOAYW131343962E9,The Crypt Pt.1,Arkano,ARBMGJE12420783093,"instrumental, studio, electric",1,0.699584,0.046488,141.864,0.050859,0.313055,0.925942,1,4,370.47039,-15.797,0.523561,0.781202
SOTOBOX13D6215BA8E,She Said Yeah,Roy Young,ARUCHQO122BCFC8F68,"studio, electric, vocal",0,0.849539,0.485917,100.594,0.043871,0.144081,0,0,4,104.34621,-4.322,0.851246,0.37942
SOEUCSM13C19473EAB,Face of the Jungle,Jawoo,ARITYHC1269FB380AD,"studio, electric",10,0.71028,0.077158,123.035,0.068704,0.37985,0.861158,0,4,460.59057,-8.661,0.675523,0.813516
SOAVKPO12AB01804C8,Délit D'Amour,Cyril Cinelu,ARKQWGX12454A2E0A1,"studio, electric, vocal",0,0.783422,0.150529,135.029,0.035683,0.055163,2.80E-05,1,4,212.51955,-6.44,0.461209,0.501758
SOQAMKG144E05A9350,Everything Lasts an Age,Cult With No Name,ARYXVWT11EBCD7A4C5,"studio, electric",2,0.832802,0.104411,176.048,0.041092,0.335168,0.800426,1,4,285.82667,-9.65,0.301136,0.477873
SOGQGEV1311AFE2449,I Should Be So Lucky (Eurotrance Version),Laurie,AR8KJH51187FB36958,"remix, studio, electric, vocal",0,0.947665,0.142872,75.495,0.052942,0.032162,0,1,4,283.67646,-6.137,0.697163,0.559137
SOAQKWM1498C35B391,Coke Boy (feat. Farlow),Psyph Morrison,ARZUTWW12AA0D899F8,"studio, electric, vocal",8,0.839173,0.081344,96.487,0.393656,0.026123,1.00E-06,1,3,222.25333,-7.168,0.510084,0.512017
SODCIYG131677168A4,We Ballin,Baby D,ARQKXX41187FB4EB0E,"studio, electric, vocal",11,0.558038,0.060442,133.033,0.082341,0.037645,0,1,4,247.09179,-14.902,0.682516,0.727547
SOTESJE1372EEFD48D,Let's Get Together,Little Trouble Kids,ARNWBID12E597EEFC8,"studio, electric",6,0.984282,0.389262,143.046,0.246973,0.184837,0.412636,1,4,119.07955,-6.644,0.064815,0.265804
SOBBQLN1312A8A45A5,Choram As Rosas,Fafa,ARRADTJ1187FB4F536,"studio, electric, vocal",5,0.797342,0.393572,114.084,0.034666,0.104642,0,1,4,233.87383,-5.133,0.388151,0.579287
SOCHOTT1304CEC381B,Coming Around Again,Peter Buffett,ARPDLGZ1187FB43801,"studio, electric, vocal",7,0.793241,0.099324,119.999,0.027422,0.047655,0.073877,0,4,260.02621,-7.519,0.297123,0.619566
SOBCFYC13E8AE6A5D5,Breath,Kapakyupanki,ARHJGOB1373E16F2ED,"studio, electric, vocal",5,0.662252,0.369485,120.051,0.040065,0.005023,0.353153,1,4,240.27156,-12.536,0.052483,0.511182
SOSOAGC13C1B6F5208,Duizendpoot,Het VerZet,ARTYZHB13A71F38FC1,"studio, vocal",4,0.6483,0.163974,96.879,0.25968,0.451138,0.004454,1,4,208.30621,-9.301,0.919735,0.799252
SOBYAPL13152A71316,Yalan Dolan,Bora Uzer,ARMKWJH125FEF32B0E,"studio, electric, vocal",2,0.812016,0.076361,109,0.05643,0.037097,0.005125,1,4,229.45288,-6.189,0.814664,0.759277
SOAGDKL146CB6195B2,James Lighter,Wounded Knee,ARPCIMF1187FB5510D,"studio, electric",7,0.951264,0.108516,96.257,0.13995,8.40E-05,0.456723,1,3,209.84227,-4.957,0.073478,0.231498
SOCMRTB12AF72A18DE,Won't You,Plasmatics,AREENKN1187B98F35D,"studio, electric, vocal",7,0.927523,0.216094,86.343,0.066261,0.001411,0.000365,1,5,150.81288,-9.582,0.504922,0.211876
SOZLSLP13FA463995B,Yuma,Golden Boots,ARA8W0911C8A422508,"studio, electric",6,0.596212,0.336988,120.155,0.0366,0.007541,0.42295,1,4,179.77424,-9.759,0.722806,0.657852
SOEHCJY13ED21F358C,Through the Abyss,Atheria,ARATIWY13CDA397AC7,"studio, electric",10,0.692085,0.172866,141.985,0.041942,0.019791,0.805322,0,4,432.67605,-9.757,0.088691,0.652626
SOARUPF12AF729C3CD,Die volkstümliche Heimatmelodie,Hape Kerkeling,ARVWR4E1187B98CE3F,"acoustic, studio, vocal",3,0.55017,0.194403,92.417,0.921107,0.928157,0,0,4,213.42621,-12.073,0.402686,0.523897
SODUSBZ12AF729E7F6,Laugh At The Poor Man,Octopus,AR015TS1187B9B3DA8,"studio, electric, vocal",4,0.828509,0.110291,86.929,0.06189,0.040077,0,1,4,197.41288,-7.23,0.537049,0.39321
SOJKWUG12A6D4F5646,Contact by sunlight (feat. DJ SpaceRaven) [DJ SpaceRaven Remix],Titus,ARNGNSY1187FB41770,"remix, studio, electric",0,0.997334,0.251638,144.99,0.062608,0.000134,0.86701,1,4,425.37751,-6.627,0.137556,0.535286
SOQNTVU12A3F1EC52A,Play Some D (dj Swett Remix),Brassy,ARBOC9C1187B98C93A,"remix, studio, electric",6,0.820844,0.072091,119.99,0.230046,0.003555,0.753011,0,4,244.82621,-2.329,0.51828,0.946828
SOFDSIO14309657E45,Thread Safe,Serenade,AREPCLQ1187B9A2D44,"studio, electric, vocal",0,0.843004,0.621951,110.016,0.051839,0.004825,0.24394,1,3,231.70567,-5.331,0.451721,0.542512
SOMHNZX137280C9A5E,The Sweetest Revenge Remix,Black Spade,ARW09D31187B9A771B,"remix, studio, electric, vocal",1,0.522363,0.138283,135.078,0.504186,0.233214,0,1,4,196.83955,-12.523,0.567055,0.553219
SOPRUZF13EB217C376,Your Hole My Hole,La Shark,ARKZDIL12592CDA870,"studio, electric, vocal",10,0.923339,0.094119,121.731,0.107001,0.011768,1.00E-06,0,4,244.35383,-3.477,0.763787,0.686044
SOFQPFX1312A8A588E,Bakala Banger,Ikki,ARDPWQJ12086C115B0,"studio, electric, vocal",7,0.767943,0.265056,66.036,0.585382,4.70E-05,0.393232,1,4,227.34367,-10.447,0.089102,0.619765
SONNCQI1312A8A8538,72 Hours,Dada,ARM7BUE1187FB5961C,"studio, electric, vocal",3,0.511724,0.152409,109.945,0.027897,0.00188,2.00E-05,1,4,227.77288,-6.981,0.585706,0.568341
SOHIZZV12A6701E61E,Love Must Rule,Dreadline,AR246M11187B988E00,"studio, electric, vocal",8,0.63171,0.346018,97.991,0.047886,0.073445,0.018232,1,4,268.48608,-10.963,0.960971,0.791167
SOYBDBB1466DAC4D2A,What I Want,Shelley Segal,ARFTXAQ1313EFA73CC,"studio, electric, vocal",4,0.763338,0.205274,184.13,0.173457,0.037231,0.000123,0,4,218.86621,-7.267,0.41891,0.432881
SOYQKRC13C1BA11F5C,Santo y Digno,Morgan Bryan,ARAQQDY12AF7D8DA23,"studio, electric, vocal",2,0.85038,0.086315,149.932,0.039591,0.264099,0,1,4,265.03791,-3.566,0.425288,0.445997
SOKUDTQ12A8C13D6F8,M'és Ben Igual,Ja t'ho diré,ARXIGV81187FB55AF9,"studio, electric, vocal",4,0.808476,0.207156,109.488,0.05358,0.209035,0.000224,0,4,185.05288,-11.62,0.860868,0.680197
SOJNUAX131712D379F,Stress (Temple Tension Mix),Lawnmower Deth,ARYGCTZ1187B9B61C8,"remix, studio, electric",7,0.702994,0.090365,137.776,0.113854,0.132196,0.82216,1,4,271.02286,-14.42,0.505267,0.882141
SOIHYPH139437887E4,Curtains (Tournament Rework),The Stationary Set,ARVFUYH11E90579617,"studio, electric, vocal",9,0.635917,0.05762,124.019,0.035872,0.010781,0.138977,0,4,302.41896,-9.838,0.380493,0.701513
SOVTOJF1393D5D6980,What the Hell,Red Horse,ARFLRIP12A10043D0D,"studio, electric",0,0.722767,0.238055,135.423,0.037131,7.90E-05,0.794965,1,4,220.65288,-8.859,0.658306,0.37953
SOIXGPF131343861AA,Paddy Won't You Drink Some Good Old Cider / Shenadoah X,Can Kickers,AREHAWT11F4C843374,"studio, vocal",7,0.951585,0.336365,151.923,0.094171,0.757217,0.001724,1,4,235.65288,-4.998,0.813448,0.506137
SOHRUYP12AB0180864,Centuries Of Hate,The Inmates,ARG3H5J1187FB59D6C,"studio, electric, vocal",7,0.972713,0.435931,79.454,0.083949,0.000126,0,1,4,71.14621,-3.187,0.42327,0.370319
SOMMTIA1393D721D2F,The End,Stickboy,ARWPHQB11F4C83B42B,"studio, vocal",4,0.579121,0.080527,120.062,0.031486,0.70388,0.000158,1,4,149.86404,-7.894,0.963532,0.827825
SOAICEB12A6D4F8577,Tiene Sabor,Orquesta Sensación,AR3G3FZ1187B9B7EA8,"studio, vocal",0,0.573486,0.340525,91.429,0.038333,0.805897,0.000351,0,4,211.77052,-10.091,0.855123,0.577765
SOOCCZL1313439AB5A,El Movimiento,Chak,ARU21151187B989248,"studio, electric, vocal",10,0.775713,0.114007,106.885,0.094323,0.17285,1.00E-06,0,4,161.42621,-4.859,0.814326,0.681521
SOKAOVK13134389565,Dem Gud Elsker,Bjølsen Valsemølle,ARZNUOC1187FB38C90,"studio, electric, vocal",7,0.77413,0.141145,125.159,0.031019,0.028352,1.50E-05,1,4,255.26621,-6.311,0.802165,0.504507
SOIUDEC144EE49453C,They Will Bow,Sharon Wilbur,ARAJCRY1250940F801,"studio, electric, vocal",11,0.70288,0.119883,156.035,0.03095,0.015063,2.00E-06,1,4,250.99955,-8.128,0.771317,0.605756
SOKTQNC1487063780F,A Million Voices (Workout Mix 141 BPM),Power Trip,ARIKYGD11C8A415A9A,"instrumental, remix, studio, electric",8,0.952001,0.098035,141.02,0.05069,8.60E-05,0.905368,1,4,170.02621,-7.226,0.441982,0.566291
SONNIOV132C08092B8,Kulečník,Petr Kalandra,ARQKVTY1187FB52766,"studio, vocal",8,0.412133,0.08979,128.282,0.028609,0.730532,0,1,4,297.63955,-10.208,0.279217,0.445738
SOSCLWI13EAB932145,Ye Zindagi Ke Mele (feat. Arif Lohar),Attaullah Khan Esakhelvi,ARYOHPS11F50C48067,vocal,6,0.263292,0.760849,106.999,0.132557,0.742163,0,1,4,278.11955,-20.551,0.591997,0.417711
SOMTWCY143E66B33FF,To Minore Tis Avgis,Anastasia,AR68DVV1187FB36163,"studio, vocal",9,0.371621,0.089681,94.938,0.034006,0.673035,5.70E-05,0,4,263.06621,-12.294,0.324864,0.326591
SODTSHV130516E2DDB,Le Shavore,Mitsoura,AR68IJA1187B9A0BE9,"studio, vocal",4,0.353326,0.166565,112.319,0.049205,0.828156,0.00028,0,3,219.07955,-10.436,0.303271,0.32254
SOSIIPH1366197CD55,Studio n.7,Pino Forastiere,ARZLEAR11F4C83E7B2,"acoustic, studio",9,0.241097,0.113577,115.978,0.052448,0.971147,0.890554,0,4,446.65288,-14.972,0.077566,0.367499
SOFAJUP13A7D47C645,Playmates,The Fontane Sisters,ARIFOQ6119B866970E,"studio, vocal",5,0.240436,0.378044,171.698,0.052975,0.894428,0,1,4,141.95043,-11.246,0.884358,0.749566
SOIDVJG1376EF7D7BD,Avalon,Headline,AR1L25K1187B9B7177,"studio, electric",2,0.118625,0.38028,80.038,0.037128,0.072374,0.869726,1,5,78.23955,-20.545,0.031638,0.243127
SODXRTP13AC61F7B43,Emotions,Marcel Warnas,ARRWRXT12802FDDFD9,studio,7,0.222033,0.077423,100.015,0.03607,0.545411,0.876477,1,4,899.99955,-15.619,0.038748,0.731817
SOMEGBX130516DBB9C,Inside The Internet,Thomas Truax,AR929M91187FB555CB,"studio, vocal",7,0.332413,0.206297,104.297,0.101317,0.769922,0,1,4,153.02621,-12.805,0.165322,0.65636
SOGPDDD13F8CC7A6AB,Tip of My Fingers (Live),Barbara Fairchild,AR2G8UI1187FB3F33C,vocal,4,0.48358,0.749684,62.343,0.032785,0.677725,0.001037,1,4,258.15955,-9.319,0.387598,0.194693
SOPSBCS12AB0180E6B,Unkaany Valley,Birds of Avalon,ARMPD0R11A348F02A0,"instrumental, studio",8,0.464688,0.582059,166.093,0.696417,0.609446,0.913658,1,4,21.82621,-20.53,0.445706,0.187695
SOJTQRS13E904F6F2C,Não Dá Mais Pra Segurar (Explode Coração),Diego Moraes,ARCMGAZ12AF7D8F101,,6,0.09988,0.709694,111.326,0.063464,0.867419,0,0,4,166.07955,-24.879,0.169506,0.435875
SOBCFTH12AC4687028,Fuchsia,Bleeding Heart Narrative,ART3UR211A348F0875,studio,4,0.345022,0.118845,79.063,0.041204,0.592668,0.83299,1,4,332.30726,-16.014,0.048351,0.075194
SORJUBK12AF72A2439,Roses,Fuzzbox,ARJ99KE1187B9B3676,studio,0,0.381927,0.13212,109.665,0.033388,0.701054,0.576452,1,4,237.94621,-13.823,0.440294,0.792325
SOKZLER12AB018C9BF,Det Skall Gå En Sång Genom Världen,Thory Bernhards,AR2HSF31187FB5722F,"acoustic, studio, vocal",7,0.223805,0.183376,85.423,0.032089,0.98298,2.00E-06,0,4,168.14621,-12.483,0.196468,0.334919
SOWUTXP1462C72D319,Pure Drone 1,Sheila Chandra,ARRU9VN1187FB53EDB,"instrumental, studio, electric",2,0.229028,0.094315,42.204,0.052567,0.128346,0.982323,1,4,419.99982,-13.208,0.031063,0.06058
SOFMWMD1315CD4FF75,Be My Shade,Jeans Wilder,ARWTMKP128FFBAD666,"instrumental, acoustic, studio",5,0.377899,0.141672,66.905,0.04596,0.990495,0.981362,1,3,178.02404,-12.147,0.468522,0.28542
SOAVDCV12AF72A11F3,Once In Royal David's City,The Christmas Chorale,ARHL71M1187FB59169,"acoustic, studio",6,0.078812,0.122798,70.214,0.040838,0.995242,0.786296,1,1,140.78621,-25.539,0.066305,0.254501
SOACHSE1315CD4DDA9,Boatmen,Irish Celtic Music,ARAHVOA12C60E4EC05,"studio, electric, vocal",7,0.489784,0.121179,87.999,0.032546,0.108415,0.010766,1,4,381.35828,-8.591,0.236889,0.625675
SOBANFQ12AC4689D79,Vida Mia,Los Iracundos,ARYN8YT1187FB38396,studio,7,0.404303,0.104812,106.035,0.034733,0.792716,0.864989,0,4,176.01288,-6.568,0.356961,0.615224
SORHJQI12AC4687BAD,Lonely Moon,Smokestack Lightnin',ARCF6GJ1187B9A30E6,"acoustic, studio",2,0.367049,0.172835,125.281,0.038119,0.920588,0.4078,0,4,227.23955,-14.774,0.486053,0.649485
SOBJTJQ140ABA20F5E,Little Things,Valentine,ARGVO0C1187B992F8C,"studio, vocal",11,0.311736,0.22766,126.935,0.035846,0.430944,0,1,4,252.15129,-13.932,0.412496,0.676175
SOBZCMA1427C7CA16B,Offering (Epiphany),Marian Grace,ARXHYNF12A10043C63,"acoustic, studio, christmas, vocal",2,0.023295,0.113514,108.138,0.044258,0.977657,7.00E-06,0,5,83.60816,-17.525,0.248341,0.301808
